"id","group","name","type","kanji.name","kana.name","lat.d","lat.m","lon.d","lon.m","height","rem1","rem2","rem3","rem4","rem5"
451,50,"Tenryuu","a1","天竜","テンリュウ",34,53.4,137,48.8,61,"","","",NA,NA
452,50,"Shimada","a1","島田","シマダ",34,50.4,138,8.6,80,"","","",NA,NA
453,50,"Yugashima","a1","湯ケ島","ユガシマ",34,54,138,55.5,165,"","","",NA,NA
454,50,"Amagisan","a1","天城山","アマギサン",34,52.3,139,1.4,1070,"","","",NA,NA
47654,50,"Hamamatsu","s1","浜松","ハママツ",34,45.2,137,42.7,45.9,"","","",NA,NA
456,50,"Matsuzaki","a1","松崎","マツザキ",34,45.3,138,47,4,"","","",NA,NA
457,50,"Inatori","a1","稲取","イナトリ",34,46.9,139,2.9,130,"","","",NA,NA
47655,50,"Omaezaki","s1","御前崎","オマエザキ",34,36.2,138,12.7,44.7,"","","",NA,NA
47666,50,"Irouzaki","s1","石廊崎","イロウザキ",34,36.2,138,50.5,54.7,"1968年3月29日までの地点名「長津呂」","","",NA,NA
986,50,"Sakuma","a1","佐久間","サクマ",35,3.4,137,45.7,150,"","","",NA,NA
987,50,"Toi","a1","土肥","トイ",34,52.6,138,45.6,103,"","","",NA,NA
988,50,"Mikkabi","a1","三ヶ日","ミッカビ",34,48.1,137,33.4,2,"2007年3月31日までの地点名「三ケ日」","","",NA,NA
989,50,"Kakegawa","a1","掛川","カケガワ",34,46.8,137,58,23,"","","",NA,NA
1105,50,"Kuma","a1","熊","クマ",34,57.5,137,44,375,"","","",NA,NA
1106,50,"Mikura","a1","三倉","ミクラ",34,57.6,137,56.6,121,"","","",NA,NA
1114,50,"Umegashima","a1","梅ケ島","ウメガシマ",35,14.2,138,20.5,430,"","","",NA,NA
1243,50,"Shimizu","a1","清水","シミズ",35,3.2,138,31.3,3,"","","",NA,NA
1244,50,"Iwata","a1","磐田","イワタ",34,41.5,137,52.8,3,"2005年7月6日までの地点名「福田」","","",NA,NA
1335,50,"Kikugawamakinohara","a1","菊川牧之原","キクガワマキノハラ",34,47.1,138,8.3,191,"2005年10月2日までの地点名「牧の原」","","",NA,NA
1338,50,"Ikawa","a1","井川","イカワ",35,13,138,13.3,755,"","","",NA,NA
1393,50,"Mikura","a1","三倉","ミクラ",34,53.7,137,56.4,114,"","","",NA,NA
1440,50,"Kagiana","a1","鍵穴","カギアナ",35,2.9,138,14.8,160,"","","",NA,NA
47639,50,"Fujisan","s1","富士山","フジサン",35,21.6,138,43.6,3775.1,"","","",NA,NA
1601,50,"Shizuokakuukou","a1","静岡空港","シズオカクウコウ",34,47.7,138,11.3,132,"","","",NA,NA
460,51,"Ichinomiya","a1","一宮","イチノミヤ",35,17.9,136,51.2,11,"","","",NA,NA
461,51,"Toyoyama","a1","豊山","トヨヤマ",35,15.3,136,55.4,14,"","","",NA,NA
462,51,"Chausuyama","a1","茶臼山","チャウスヤマ",35,13.2,137,39.6,1216,"","","",NA,NA
47636,51,"Nagoya","s1","名古屋","ナゴヤ",35,10,136,57.9,51.1,"","","",NA,NA
464,51,"Toyota","a1","豊田","トヨタ",35,7.9,137,10.6,75,"","","",NA,NA
465,51,"Toukai","a1","東海","トウカイ",35,1.4,136,54.1,10,"","","",NA,NA
466,51,"Dekiyama","a1","出来山","デキヤマ",35,5.7,137,25,946,"","","",NA,NA
467,51,"Okazaki","a1","岡崎","オカザキ",34,55.1,137,11.6,47,"","","",NA,NA
468,51,"Tsukude","a1","作手","ツクデ",34,58.6,137,25.5,532,"","","",NA,NA
469,51,"Isshiki","a1","一色","イッシキ",34,48.7,137,1.7,12,"1995年12月25日までの地点名「西尾」","","",NA,NA
470,51,"Toyohashi","a1","豊橋","トヨハシ",34,45,137,20.5,3,"","","",NA,NA
47653,51,"Irako","s1","伊良湖","イラコ",34,37.7,137,5.6,6.2,"","","",NA,NA
472,51,"Tahara","a1","田原","タハラ",34,37.6,137,13.3,45,"","","",NA,NA
982,51,"Inabu","a1","稲武","イナブ",35,12.7,137,30.4,505,"","","",NA,NA
983,51,"Kanie","a1","蟹江","カニエ",35,8.2,136,47.5,2,"","","",NA,NA
984,51,"Minamichita","a1","南知多","ミナミチタ",34,44.4,136,56.3,16,"","","",NA,NA
1166,51,"Obara","a1","小原","オバラ",35,13.7,137,17.1,290,"","","",NA,NA
1341,51,"Hourai","a1","鳳来","ホウライ",34,55.9,137,34.5,81,"","","",NA,NA
1344,51,"Gamagoori","a1","蒲郡","ガマゴオリ",34,50.7,137,13,55,"","","",NA,NA
1346,51,"Aisai","a1","愛西","アイサイ",35,13,136,41.9,5,"2005年3月31日までの地点名「八開」","","",NA,NA
1541,51,"Shinshiro","a1","新城","シンシロ",34,54.4,137,31.1,53,"","","",NA,NA
1555,51,"Sentorea","a1","セントレア","セントレア",34,51.5,136,48.3,4,"","","",NA,NA
1576,51,"Azou","a1","阿蔵","アゾウ",35,4.7,137,24.8,613,"","","",NA,NA
1638,51,"Oobu","a1","大府","オオブ",34,59.7,136,56.6,32,"","","",NA,NA
473,52,"Kamioka","a1","神岡","カミオカ",36,19.3,137,18.5,455,"","","",NA,NA
474,52,"Nagarehayama","a1","流葉山","ナガレハヤマ",36,19.6,137,14.9,1280,"","","",NA,NA
475,52,"Morimo","a1","森茂","モリモ",36,10.5,137,1.5,1262,"","","",NA,NA
47617,52,"Takayama","s1","高山","タカヤマ",36,9.3,137,15.2,560,"","","",NA,NA
477,52,"Norikuradake","a1","乗鞍岳","ノリクラダケ",36,7.3,137,33.4,2730,"","","",NA,NA
478,52,"Dainichidake","a1","大日岳","ダイニチダケ",36,1.3,136,51.2,1280,"","","",NA,NA
479,52,"Arabuchiyama","a1","新渕山","アラブチヤマ",36,1.9,136,58.5,1145,"","","",NA,NA
480,52,"Funayama","a1","船山","フナヤマ",36,2.1,137,15.6,880,"","","",NA,NA
481,52,"Shiraosan","a1","白尾山","シラオサン",35,54.2,136,56.9,1272,"","","",NA,NA
482,52,"Shirotori","a1","白鳥","シロトリ",35,52.1,136,51.8,372,"","","",NA,NA
483,52,"Hagiwara","a1","萩原","ハギワラ",35,53.3,137,12.4,425,"","","",NA,NA
484,52,"Kaburayama","a1","蕪山","カブラヤマ",35,44.1,136,47.9,1069,"","","",NA,NA
485,52,"Hachiman","a1","八幡","ハチマン",35,45.4,136,58.7,250,"","","",NA,NA
486,52,"Tarumi","a1","樽見","タルミ",35,38.3,136,36.2,190,"","","",NA,NA
487,52,"Kanayama","a1","金山","カナヤマ",35,39.7,137,9.6,233,"","","",NA,NA
488,52,"Sangaiyama","a1","三界山","サンガイヤマ",35,39,137,31,1117,"","","",NA,NA
489,52,"Gongenyama","a1","権現山","ゴンゲンヤマ",35,34.9,136,30.1,750,"","","",NA,NA
490,52,"Garan","a1","伽藍","ガラン",35,30.9,137,13.8,650,"","","",NA,NA
491,52,"Minokamo","a1","美濃加茂","ミノカモ",35,26.7,137,0.3,74,"","","",NA,NA
492,52,"Garaishitouge","a1","柄石峠","ガライシトウゲ",35,24.2,137,12.4,365,"","","",NA,NA
493,52,"Ena","a1","恵那","エナ",35,26.8,137,24.2,315,"","","",NA,NA
494,52,"Nakatsugawa","a1","中津川","ナカツガワ",35,28.6,137,29.2,378,"","","",NA,NA
495,52,"Sekigahara","a1","関ケ原","セキガハラ",35,21.8,136,28,130,"","","",NA,NA
496,52,"Oogaki","a1","大垣","オオガキ",35,20.8,136,37.2,6,"","","",NA,NA
47632,52,"Gifu","s1","岐阜","ギフ",35,24,136,45.7,12.7,"","","",NA,NA
498,52,"Mitsumorisan","a1","三森山","ミツモリサン",35,22.6,137,31.6,1130,"","","",NA,NA
1057,52,"Mino","a1","美濃","ミノ",35,33.3,136,54.6,68,"","","",NA,NA
1058,52,"Tajimi","a1","多治見","タジミ",35,20.8,137,6.5,120,"","","",NA,NA
1059,52,"Kamiishizu","a1","上石津","カミイシヅ",35,17.7,136,28.4,100,"","","",NA,NA
1061,52,"Tochio","a1","栃尾","トチオ",36,14.9,137,30.2,765,"","","",NA,NA
1066,52,"Miyaji","a1","宮地","ミヤジ",35,45.8,137,17.3,450,"","","",NA,NA
1153,52,"Hirai","a1","平井","ヒライ",35,34,136,43.7,325,"","","",NA,NA
1299,52,"Nagataki","a1","長滝","ナガタキ",35,55.4,136,49.9,430,"","","",NA,NA
1301,52,"Ibigawa","a1","揖斐川","イビガワ",35,29.1,136,34,45,"","","",NA,NA
1305,52,"Mumaya","a1","六厩","ムマヤ",36,3.6,137,2.1,1015,"","","",NA,NA
1306,52,"Shirakawa","a1","白川","シラカワ",36,16.4,136,53.8,478,"","","",NA,NA
1308,52,"Kawai","a1","河合","カワイ",36,18.3,137,6,471,"","","",NA,NA
1311,52,"Miyanomae","a1","宮之前","ミヤノマエ",36,0.9,137,23.3,930,"","","",NA,NA
1313,52,"Kurokawa","a1","黒川","クロカワ",35,35.9,137,19.1,517,"","","",NA,NA
1363,52,"Dainichi","a1","大日","ダイニチ",36,1.1,136,52.9,1178,"","","",NA,NA
1384,52,"Tsukechi","a1","付知","ツケチ",35,39.7,137,25.6,461,"","","",NA,NA
1387,52,"Miboro","a1","御母衣","ミボロ",36,8.8,136,54.5,640,"","","",NA,NA
1390,52,"Ozu","a1","小津","オヅ",35,33.7,136,32.4,573,"","","",NA,NA
1396,52,"Juunidake","a1","十二岳","ジュウニダケ",36,11.3,137,22.1,1010,"","","",NA,NA
1436,52,"Hirugano","a1","ひるがの","ヒルガノ",36,0.6,136,53.6,885,"2004年9月30日までの地点名「蛭ヶ野」","","",NA,NA
1437,52,"Kiyomi","a1","清見","キヨミ",36,10.8,137,2.7,740,"","","",NA,NA
1438,52,"Nyuukawa","a1","丹生川","ニュウカワ",36,11.2,137,22.3,910,"","","",NA,NA
1577,52,"Sekishiitadori","a1","関市板取","セキシイタドリ",35,43.4,136,47,351,"","","",NA,NA
499,53,"Hokusei","a1","北勢","ホクセイ",35,8.6,136,32.3,125,"2001年7月15日までの地点名「阿下喜」","","",NA,NA
500,53,"Kuwana","a1","桑名","クワナ",35,3,136,41.6,3,"","","",NA,NA
501,53,"Kiraramine","a1","雲母峰","キララミネ",34,59.9,136,27.5,590,"","","",NA,NA
47684,53,"Yotsukaichi","s1","四日市","ヨツカイチ",34,56.4,136,34.8,55.1,"","","",NA,NA
503,53,"Kameyama","a1","亀山","カメヤマ",34,52.2,136,27.2,70,"","","",NA,NA
47649,53,"Ueno","s1","上野","ウエノ",34,45.7,136,8.5,159.2,"","","",NA,NA
505,53,"Kasatoriyama","a1","笠取山","カサトリヤマ",34,43.5,136,18.5,810,"","","",NA,NA
47651,53,"Tsu","s1","津","ツ",34,44,136,31.1,2.7,"","","",NA,NA
507,53,"Nabari","a1","名張","ナバリ",34,37.6,136,6.5,226,"","","",NA,NA
508,53,"Kunimiyama","a1","国見山","クニミヤマ",34,33.9,136,9.4,680,"","","",NA,NA
509,53,"Obata","a1","小俣","オバタ",34,31.7,136,39.9,10,"","","",NA,NA
510,53,"Kayumi","a1","粥見","カユミ",34,26.9,136,23.4,120,"","","",NA,NA
511,53,"Fujisakatouge","a1","藤坂峠","フジサカトウゲ",34,19.4,136,29.3,560,"","","",NA,NA
47663,53,"Owase","s1","尾鷲","オワセ",34,4.1,136,11.6,15.3,"","","",NA,NA
513,53,"Hachimantouge","a1","八幡峠","ハチマントウゲ",34,3.6,136,6.6,800,"","","",NA,NA
514,53,"Kumano","a1","熊野","クマノ",33,53.5,136,5.6,40,"","","",NA,NA
918,53,"Oodai","a1","大台","オオダイ",34,23.5,136,24.5,80,"","","",NA,NA
990,53,"Matsuzaka","a1","松阪","マツザカ",34,33.6,136,32.2,6,"","","",NA,NA
991,53,"Isobe","a1","磯部","イソベ",34,22.4,136,48.3,3,"","","",NA,NA
1230,53,"Toba","a1","鳥羽","トバ",34,28.9,136,49.5,2,"","","",NA,NA
1255,53,"Miyagawa","a1","宮川","ミヤガワ",34,16.7,136,12.5,205,"","","",NA,NA
1258,53,"Minamiise","a1","南伊勢","ミナミイセ",34,20.7,136,40.9,6,"2006年2月28日までの地点名「南勢」","","",NA,NA
1349,53,"Kiinagashima","a1","紀伊長島","キイナガシマ",34,12.5,136,19.6,3,"","","",NA,NA
1356,53,"Hakusan","a1","白山","ハクサン",34,37.5,136,19.3,60,"","","",NA,NA
1381,53,"Ago","a1","阿児","アゴ",34,19.7,136,49.9,15,"","","",NA,NA
1423,53,"Mihama","a1","御浜","ミハマ",33,51.1,135,58.8,130,"","","",NA,NA
1532,53,"Kumanoatashika","a1","熊野新鹿","クマノアタシカ",33,55.9,136,8.3,23,"","","",NA,NA
515,54,"Murakami","a1","村上","ムラカミ",38,13.6,139,28.7,10,"","","",NA,NA
516,54,"Washigasuyama","a1","鷲ケ巣山","ワシガスヤマ",38,13.7,139,38.3,695,"","","",NA,NA
47602,54,"Aikawa","s1","相川","アイカワ",38,1.7,138,14.4,5.5,"","","",NA,NA
518,54,"Ryoutsu","a1","両津","リョウツ",38,4.4,138,26.4,2,"","","",NA,NA
47604,54,"Niigata","s1","新潟","ニイガタ",37,53.6,139,1.1,4.1,"","","",NA,NA
520,54,"Ninoujidake","a1","二王子岳","ニノウジダケ",37,54.4,139,27.1,382,"","","",NA,NA
521,54,"Niitsu","a1","新津","ニイツ",37,47.5,139,5.2,3,"","","",NA,NA
522,54,"Maki","a1","巻","マキ",37,46.1,138,54.8,2,"","","",NA,NA
523,54,"Houshusan","a1","宝珠山","ホウシュサン",37,46.7,139,17.3,200,"","","",NA,NA
524,54,"Teradomari","a1","寺泊","テラドマリ",37,38.4,138,46,44,"","","",NA,NA
525,54,"Sanjou","a1","三条","サンジョウ",37,38.4,138,57.3,9,"","","",NA,NA
526,54,"Muramatsu","a1","村松","ムラマツ",37,41.8,139,11.3,25,"","","",NA,NA
527,54,"Tsugawa","a1","津川","ツガワ",37,40.3,139,26.8,100,"","","",NA,NA
528,54,"Awagatake","a1","粟ヶ岳","アワガタケ",37,34.8,139,8.1,242,"","","",NA,NA
529,54,"Nagaoka","a1","長岡","ナガオカ",37,27,138,49.4,23,"","","",NA,NA
530,54,"Tochio","a1","栃尾","トチオ",37,28.5,138,59.5,83,"","","",NA,NA
531,54,"Sumondake","a1","守門岳","スモンダケ",37,24.3,139,5.4,737,"","","",NA,NA
532,54,"Kashiwazaki","a1","柏崎","カシワザキ",37,21.1,138,33.2,7,"","","",NA,NA
533,54,"Sakurazakatouge","a1","桜坂峠","サクラザカトウゲ",37,12.7,138,31.6,470,"","","",NA,NA
534,54,"Koide","a1","小出","コイデ",37,13.6,138,57.8,98,"","","",NA,NA
47612,54,"Takada","s1","高田","タカダ",37,6.4,138,14.8,12.9,"","","",NA,NA
536,54,"Yasuzuka","a1","安塚","ヤスヅカ",37,6.4,138,27.4,126,"","","",NA,NA
537,54,"Tookamachi","a1","十日町","トオカマチ",37,8.6,138,43.6,170,"","","",NA,NA
538,54,"Shioritouge","a1","枝折峠","シオリトウゲ",37,9.3,139,7.8,1060,"","","",NA,NA
539,54,"Itoigawa","a1","糸魚川","イトイガワ",37,2.6,137,52.5,8,"","","",NA,NA
540,54,"Nou","a1","能生","ノウ",37,5,138,1.4,55,"","","",NA,NA
541,54,"Hikarigahara","a1","光ケ原","ヒカリガハラ",37,0.3,138,22.3,805,"","","",NA,NA
542,54,"Oosawatouge","a1","大沢峠","オオサワトウゲ",37,2.3,138,47.2,673,"","","",NA,NA
543,54,"Tsunan","a1","津南","ツナン",36,59.8,138,41,452,"","","",NA,NA
544,54,"Yuzawa","a1","湯沢","ユザワ",36,56.5,138,48.6,340,"","","",NA,NA
545,54,"Hakamadake","a1","袴岳","ハカマダケ",36,52.2,138,16.6,850,"","","",NA,NA
995,54,"Awashima","a1","粟島","アワシマ",38,27.7,139,15.1,4,"","","",NA,NA
996,54,"Hamochi","a1","羽茂","ハモチ",37,50.5,138,18.8,11,"","","",NA,NA
997,54,"Sumon","a1","守門","スモン",37,20.8,139,2.6,222,"2013年12月16日までの地点名「入広瀬」","","",NA,NA
998,54,"Sekiyama","a1","関山","セキヤマ",36,56,138,13.3,350,"","","",NA,NA
1060,54,"Shimoseki","a1","下関","シモセキ",38,5.5,139,33.8,33,"","","",NA,NA
1102,54,"Kagitori","a1","鍵取","カギトリ",37,34.2,139,23,150,"","","",NA,NA
1111,54,"Akadani","a1","赤谷","アカダニ",37,50.1,139,24.9,135,"","","",NA,NA
1154,54,"Oguni","a1","小国","オグニ",37,17.5,138,42.1,83,"","","",NA,NA
1155,54,"Matsudai","a1","松代","マツダイ",37,7.9,138,36.4,210,"","","",NA,NA
1256,54,"Takane","a1","高根","タカネ",38,19.8,139,36.3,80,"","","",NA,NA
1297,54,"Hiraiwa","a1","平岩","ヒライワ",36,53.2,137,51.8,260,"","","",NA,NA
1302,54,"Oogata","a1","大潟","オオガタ",37,13.5,138,19.5,13,"","","",NA,NA
1315,54,"Hajikizaki","a1","弾崎","ハジキザキ",38,19.8,138,30.7,58,"1997年3月31日までの地点名「二ツ亀」","","",NA,NA
1318,54,"Nakajou","a1","中条","ナカジョウ",38,3.6,139,24.5,27,"","","",NA,NA
1369,54,"Miomote","a1","三面","ミオモテ",38,14.8,139,36.3,45,"","","",NA,NA
1370,54,"Ooyu","a1","大湯","オオユ",37,12.3,139,3.7,240,"","","",NA,NA
1395,54,"Shiozawa","a1","塩沢","シオザワ",37,2.3,138,50.8,195,"","","",NA,NA
1398,54,"Miyayorikami","a1","宮寄上","ミヤヨリカミ",37,34.8,139,8.4,125,"","","",NA,NA
1424,54,"Tarumoto","a1","樽本","タルモト",36,53.4,138,16.5,625,"","","",NA,NA
1426,54,"Kawadani","a1","川谷","カワダニ",37,12,138,31,206,"","","",NA,NA
1427,54,"Dougata","a1","筒方","ドウガタ",37,1.8,138,20.6,255,"","","",NA,NA
1444,54,"Muroya","a1","室谷","ムロヤ",37,33,139,22.2,200,"","","",NA,NA
1469,54,"Matsuhama","a1","松浜","マツハマ",37,57.3,139,6.7,1,"","","",NA,NA
1514,54,"Akitsu","a1","秋津","アキツ",38,3.6,138,24.8,30,"","","",NA,NA
1645,54,"Hyouko","a1","瓢湖","ヒョウコ",37,50,139,14.2,9,"","","",NA,NA
546,55,"Tomari","a1","泊","トマリ",36,57.1,137,33.1,13,"","","",NA,NA
547,55,"Uozu","a1","魚津","ウオヅ",36,49.3,137,25.7,48,"","","",NA,NA
548,55,"Unazuki","a1","宇奈月","ウナヅキ",36,50.8,137,33.5,160,"","","",NA,NA
549,55,"Kareizawa","a1","嘉例沢","カレイザワ",36,49.5,137,32.2,420,"","","",NA,NA
47606,55,"Fushiki","s1","伏木","フシキ",36,47.5,137,3.3,11.6,"","","",NA,NA
47607,55,"Toyama","s1","富山","トヤマ",36,42.5,137,12.1,8.6,"","","",NA,NA
552,55,"Tonami","a1","砺波","トナミ",36,36.6,136,57.3,69,"","","",NA,NA
553,55,"Kamiichi","a1","上市","カミイチ",36,40.2,137,25.4,296,"","","",NA,NA
554,55,"Nantotakamiya","a1","南砺高宮","ナントタカミヤ",36,32.7,136,52.3,91,"2004年12月5日までの地点名「福光」","","",NA,NA
555,55,"Yatsuo","a1","八尾","ヤツオ",36,34.7,137,7.9,78,"","","",NA,NA
556,55,"Otani","a1","小谷","オタニ",36,34.2,137,18,340,"","","",NA,NA
557,55,"Tateyama","a1","立山","タテヤマ",36,34.9,137,34.7,2291,"","","",NA,NA
558,55,"Hosootouge","a1","細尾峠","ホソオトウゲ",36,26.7,136,53.8,740,"","","",NA,NA
559,55,"Taniori","a1","谷折","タニオリ",36,29.3,137,6,700,"","","",NA,NA
1309,55,"Himi","a1","氷見","ヒミ",36,51.8,136,57.6,7,"","","",NA,NA
1412,55,"Unazuki","a1","宇奈月","ウナヅキ",36,50.8,137,33.4,160,"","","",NA,NA
1413,55,"Taira","a1","平","タイラ",36,26,136,57,282,"","","",NA,NA
1414,55,"Ooyama","a1","大山","オオヤマ",36,36.5,137,17,128,"","","",NA,NA
1415,55,"Hosoiri","a1","細入","ホソイリ",36,29.7,137,14.4,185,"","","",NA,NA
1455,55,"Inotani","a1","猪谷","イノタニ",36,28.4,137,14.2,215,"","","",NA,NA
1533,55,"Akigashima","a1","秋ヶ島","アキガシマ",36,38.9,137,11.2,24,"","","",NA,NA
1553,55,"Gokayama","a1","五箇山","ゴカヤマ",36,25.8,136,56.5,357,"","","",NA,NA
1621,55,"Tateyamaashikura","a1","立山芦峅","タテヤマアシクラ",36,34.6,137,23.1,379,"","","",NA,NA
560,56,"Suzu","a1","珠洲","スズ",37,26.8,137,17.2,4,"","","",NA,NA
47600,56,"Wajima","s1","輪島","ワジマ",37,23.4,136,53.7,5.2,"","","",NA,NA
562,56,"Monzen","a1","門前","モンゼン",37,15.7,136,43.7,11,"","","",NA,NA
563,56,"Kiharadake","a1","木原岳","キハラダケ",37,17.3,136,57,270,"","","",NA,NA
564,56,"Shika","a1","志賀","シカ",37,8.6,136,43.5,6,"2005年10月2日までの地点名「富来」","","",NA,NA
565,56,"Nanao","a1","七尾","ナナオ",37,1.8,136,59.5,58,"1978年11月20日までの地点名「七尾第二」","","",NA,NA
566,56,"Hakui","a1","羽咋","ハクイ",36,53.6,136,46.6,15,"","","",NA,NA
567,56,"Kahoku","a1","かほく","カホク",36,42.7,136,41.5,42,"2004年2月29日までの地点名「宇ノ気」","","",NA,NA
568,56,"Houdatsusan","a1","宝達山","ホウダツサン",36,46.8,136,48.4,626,"","","",NA,NA
47605,56,"Kanazawa","s1","金沢","カナザワ",36,35.3,136,38,5.7,"","","",NA,NA
570,56,"Iouzen","a1","医王山","イオウゼン",36,31.2,136,44.7,420,"","","",NA,NA
571,56,"Kagasugatani","a1","加賀菅谷","カガスガタニ",36,13.8,136,21.7,83,"2005年10月2日までの地点名「山中」","2006年11月26日までの地点名「加賀山中」","2013年3月6日までの地点名「栢野」",NA,NA
973,56,"Hakusankawachi","a1","白山河内","ハクサンカワチ",36,23.8,136,37.2,136,"2005年1月31日までの地点名「鳥越」","2014年12月18日までの地点名「白山吉野」","",NA,NA
1171,56,"Hakusanshiramine","a1","白山白峰","ハクサンシラミネ",36,10.8,136,37.5,470,"2005年1月31日までの地点名「白峰」","","",NA,NA
1324,56,"Komatsu","a1","小松","コマツ",36,22.9,136,26.1,3,"","","",NA,NA
1486,56,"Anamizu","a1","穴水","アナミズ",37,16.3,136,55,170,"","","",NA,NA
1544,56,"Mii","a1","三井","ミイ",37,17.6,136,57.7,219,"","","",NA,NA
1545,56,"Houdatsushimizu","a1","宝達志水","ホウダツシミズ",36,47.3,136,46.1,90,"2005年2月28日までの地点名「押水」","","",NA,NA
1650,56,"Hegurajima","a1","舳倉島","ヘグラジマ",37,51,136,55.1,8,"","","",NA,NA
47616,57,"Fukui","s1","福井","フクイ",36,3.3,136,13.3,8.8,"","","",NA,NA
573,57,"Oono","a1","大野","オオノ",35,58.3,136,29.8,182,"","","",NA,NA
574,57,"Tairayama","a1","タイラ山","タイラヤマ",35,59.2,136,36.4,510,"","","",NA,NA
575,57,"Kasugano","a1","春日野","カスガノ",35,51.5,136,8,270,"","","",NA,NA
576,57,"Itagaki","a1","板垣","イタガキ",35,52.4,136,18.5,620,"","","",NA,NA
577,57,"Imajou","a1","今庄","イマジョウ",35,46,136,12,128,"","","",NA,NA
47631,57,"Tsuruga","s1","敦賀","ツルガ",35,39.2,136,3.7,1.6,"","","",NA,NA
579,57,"Obama","a1","小浜","オバマ",35,29,135,46.9,10,"","","",NA,NA
974,57,"Miyama","a1","美山","ミヤマ",35,59.9,136,21.5,70,"","","",NA,NA
975,57,"Kawakami","a1","川上","カワカミ",35,26.4,135,31.4,75,"","","",NA,NA
1010,57,"Mihama","a1","美浜","ミハマ",35,36,135,55,10,"","","",NA,NA
1071,57,"Mikuni","a1","三国","ミクニ",36,14.6,136,10.4,34,"","","",NA,NA
1226,57,"Katsuyama","a1","勝山","カツヤマ",36,2.3,136,31.3,196,"","","",NA,NA
1316,57,"Koshino","a1","越廼","コシノ",36,0.7,135,59.4,30,"","","",NA,NA
1382,57,"Kuzuryuu","a1","九頭竜","クズリュウ",35,54.3,136,40.2,430,"","","",NA,NA
1454,57,"Ooi","a1","大飯","オオイ",35,28.8,135,37,3,"","","",NA,NA
1537,57,"Harue","a1","春江","ハルエ",36,8.5,136,13.4,5,"","","",NA,NA
1565,57,"Takefu","a1","武生","タケフ",35,54.3,136,10.4,32,"","","",NA,NA
580,60,"Imazu","a1","今津","イマヅ",35,24.7,136,1.7,88,"","","",NA,NA
581,60,"Arakawa","a1","荒川","アラカワ",35,22.4,135,55.6,360,"","","",NA,NA
582,60,"Suijo","a1","春照","スイジョ",35,22.8,136,22.4,160,"1984年10月10日までの地点名「山東」","","",NA,NA
47761,60,"Hikone","s1","彦根","ヒコネ",35,16.5,136,14.6,87.3,"","","",NA,NA
584,60,"Oumihachiman","a1","近江八幡","オウミハチマン",35,7.6,136,5.8,88,"","","",NA,NA
585,60,"Kimigahatadaichi","a1","君ケ畑台地","キミガハタダイチ",35,11.9,136,20.4,402,"","","",NA,NA
586,60,"Ootsu","a1","大津","オオツ",34,59.5,135,54.7,86,"","","",NA,NA
587,60,"Tsuchiyama","a1","土山","ツチヤマ",34,56.3,136,16.7,248,"","","",NA,NA
963,60,"Higashioumi","a1","東近江","ヒガシオウミ",35,3.7,136,11.4,128,"2006年2月28日までの地点名「蒲生」","","",NA,NA
964,60,"Shigaraki","a1","信楽","シガラキ",34,54.8,136,4.8,265,"","","",NA,NA
976,60,"Nagahama","a1","長浜","ナガハマ",35,25.4,136,14.5,95,"2010年3月24日までの地点名「虎姫」","","",NA,NA
1083,60,"Minamikomatsu","a1","南小松","ミナミコマツ",35,14.1,135,57.4,90,"1992年1月17日までの地点名「北小松」","","",NA,NA
1087,60,"Yanagase","a1","柳ケ瀬","ヤナガセ",35,34.9,136,11.3,220,"","","",NA,NA
1361,60,"Shimogahara","a1","霜ケ原","シモガハラ",35,11.9,136,20.3,420,"","","",NA,NA
1524,60,"Maibara","a1","米原","マイバラ",35,23,136,20.6,147,"2005年2月28日までの地点名「山東」","","",NA,NA
1578,60,"Kutsukihera","a1","朽木平良","クツキヘラ",35,18.5,135,49.8,380,"","","",NA,NA
47751,60,"Ibukiyama","s1","伊吹山","イブキヤマ",35,25.1,136,24.8,1375.8,"","","",NA,NA
588,61,"Mineyama","a1","峰山","ミネヤマ",35,37.1,135,4.3,23,"2004年2月29日までの地点名「峰山丹波」","","",NA,NA
589,61,"Miyazu","a1","宮津","ミヤヅ",35,33,135,14.1,2,"","","",NA,NA
47750,61,"Maizuru","s1","舞鶴","マイヅル",35,27,135,19,2.4,"","","",NA,NA
591,61,"Fussaka","a1","仏坂","フッサカ",35,22.6,135,2.1,410,"","","",NA,NA
592,61,"Asaharayama","a1","浅原山","アサハラヤマ",35,20,135,23.3,380,"","","",NA,NA
593,61,"Fukuchiyama","a1","福知山","フクチヤマ",35,18.7,135,6.8,17,"","","",NA,NA
594,61,"Goma","a1","胡麻","ゴマ",35,12.6,135,27.7,260,"","","",NA,NA
595,61,"Myoukousan","a1","妙高山","ミョウコウサン",35,10.1,135,10.2,440,"","","",NA,NA
596,61,"Sonobe","a1","園部","ソノベ",35,6.5,135,27.3,134,"","","",NA,NA
47759,61,"Kiyouto","s1","京都","キヨウト",35,0.8,135,43.9,40.8,"","","",NA,NA
598,61,"Kyoutanabe","a1","京田辺","キョウタナベ",34,49.8,135,45.6,20,"1997年3月31日までの地点名「田辺」","","",NA,NA
599,61,"Jubusan","a1","鷲峰山","ジュブサン",34,49.7,135,54.3,607,"","","",NA,NA
920,61,"Hanasetouge","a1","花背峠","ハナセトウゲ",35,9.4,135,47.3,710,"","","",NA,NA
